OrderDate;Country;LineTotal;ProductNumber;Product_name;Size;Class ID;Class name
2012-05-30;FR;183.9382;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-05-30;FR;2348.97;BK-R50R-60;Road-650 Red;60;L;Low
2012-05-30;FR;551.8146;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-05-30;FR;1416.324;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-05-30;FR;606.996;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-05-30;FR;1213.992;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-05-30;FR;2818.764;BK-R50R-60;Road-650 Red;60;L;Low
2012-05-30;FR;183.9382;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-05-30;FR;606.996;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-05-30;FR;202.332;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-05-30;FR;367.8764;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-05-30;FR;1879.176;BK-R50B-58;Road-650 Black;58;L;Low
2012-05-30;FR;606.996;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-05-30;FR;28.8404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-05-30;FR;288.404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-05-30;FR;288.404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-05-30;FR;306.669;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-05-30;FR;144.202;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-05-30;FR;288.404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-05-30;FR;144.202;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-05-30;GB;2348.97;BK-R50B-60;Road-650 Black;60;L;Low
2012-05-30;GB;1839.382;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-05-30;GB;4995.4762;BK-R50B-58;Road-650 Black;58;L;Low
2012-05-30;GB;3288.558;BK-R50R-62;Road-650 Red;62;L;Low
2012-05-30;GB;3288.558;BK-R50B-52;Road-650 Black;52;L;Low
2012-05-30;GB;735.7528;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-05-30;GB;404.664;FR-R38R-52;LL Road Frame - Red;52;L;Low
2012-05-30;GB;367.8764;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-05-30;GB;4228.146;BK-R50R-62;Road-650 Red;62;L;Low
2012-05-30;GB;551.8146;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-05-30;GB;1409.382;BK-R50B-52;Road-650 Black;52;L;Low
2012-05-30;GB;2818.764;BK-R50R-58;Road-650 Red;58;L;Low
2012-05-30;GB;1409.382;BK-R50B-58;Road-650 Black;58;L;Low
2012-05-30;GB;469.794;BK-R50R-58;Road-650 Red;58;L;Low
2012-05-30;GB;1409.382;BK-R50B-60;Road-650 Black;60;L;Low
2012-05-30;GB;1409.382;BK-R50B-62;Road-650 Black;62;L;Low
2012-05-30;GB;919.691;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-05-30;GB;1618.656;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-05-30;GB;551.8146;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-05-30;GB;939.588;BK-R50B-60;Road-650 Black;60;L;Low
2012-05-30;GB;606.996;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-05-30;GB;735.7528;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-05-30;GB;5449.6104;BK-R50B-52;Road-650 Black;52;L;Low
2012-05-30;GB;469.794;BK-R50B-52;Road-650 Black;52;L;Low
2012-05-30;GB;939.588;BK-R50B-58;Road-650 Black;58;L;Low
2012-05-30;GB;3758.352;BK-R50R-58;Road-650 Red;58;L;Low
2012-05-30;GB;919.691;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-05-30;GB;1409.382;BK-R50B-52;Road-650 Black;52;L;Low
2012-05-30;GB;183.9382;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-05-30;GB;2818.764;BK-R50R-62;Road-650 Red;62;L;Low
2012-05-30;GB;1879.176;BK-R50R-58;Road-650 Red;58;L;Low
2012-05-30;GB;4697.94;BK-R50R-52;Road-650 Red;52;L;Low
2012-05-30;GB;1879.176;BK-R50B-60;Road-650 Black;60;L;Low
2012-05-30;GB;3288.558;BK-R50B-52;Road-650 Black;52;L;Low
2012-05-30;GB;3758.352;BK-R50B-60;Road-650 Black;60;L;Low
2012-05-30;GB;809.328;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-05-30;GB;1409.382;BK-R50R-58;Road-650 Red;58;L;Low
2012-05-30;GB;28.8404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-05-31;GB;782.99;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-02;GB;782.99;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-08;DE;782.99;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-09;DE;782.99;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-11;FR;782.99;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-14;FR;782.99;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-17;DE;782.99;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-25;GB;782.99;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-28;GB;782.99;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;DE;469.794;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;DE;202.332;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;DE;809.328;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-06-30;DE;1409.382;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;DE;404.664;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;DE;469.794;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;DE;939.588;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;DE;1409.382;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;DE;469.794;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;DE;809.328;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-06-30;DE;551.8146;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;DE;606.996;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-06-30;DE;1409.382;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;DE;939.588;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;DE;1409.382;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;DE;939.588;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;DE;469.794;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;DE;1879.176;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;DE;919.691;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;DE;202.332;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;DE;469.794;BK-R50R-58;Road-650 Red;58;L;Low
2012-06-30;DE;1409.382;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;DE;202.332;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;DE;4697.94;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;DE;551.8146;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;DE;2348.97;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;DE;469.794;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;DE;1011.66;FR-R38R-52;LL Road Frame - Red;52;L;Low
2012-06-30;DE;1879.176;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;DE;202.332;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-06-30;DE;1409.382;BK-R50R-58;Road-650 Red;58;L;Low
2012-06-30;DE;183.9382;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;DE;469.794;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;DE;1879.176;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;DE;469.794;BK-R50R-58;Road-650 Red;58;L;Low
2012-06-30;DE;5449.6104;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;DE;367.8764;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;DE;183.9382;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;DE;4228.146;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;DE;3288.558;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;DE;809.328;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-06-30;DE;1409.382;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;DE;1409.382;BK-R50R-58;Road-650 Red;58;L;Low
2012-06-30;DE;404.664;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;DE;2818.764;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;DE;1416.324;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;DE;202.332;FR-R38R-52;LL Road Frame - Red;52;L;Low
2012-06-30;DE;735.7528;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-06-30;DE;735.7528;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-06-30;DE;4697.94;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;DE;3288.558;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;DE;551.8146;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-06-30;DE;1879.176;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;DE;202.332;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;DE;3288.558;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;DE;1103.6292;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;DE;1879.176;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;DE;4697.94;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;DE;1879.176;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;DE;1879.176;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;DE;1879.176;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;DE;202.332;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-06-30;DE;919.691;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;DE;1879.176;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;DE;1409.382;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;DE;404.664;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;DE;469.794;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;DE;183.9382;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-06-30;DE;939.588;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;DE;469.794;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;DE;919.691;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-06-30;DE;334.548;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;DE;306.669;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;DE;86.5212;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;DE;57.6808;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;FR;469.794;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;FR;939.588;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;FR;1409.382;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;FR;939.588;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;FR;939.588;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;FR;469.794;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;FR;469.794;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;FR;404.664;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;FR;1879.176;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;FR;3288.558;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;FR;1213.992;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;FR;2348.97;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;FR;404.664;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;FR;367.8764;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;FR;939.588;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;FR;1879.176;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;FR;735.7528;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;FR;404.664;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;FR;1409.382;BK-R50R-58;Road-650 Red;58;L;Low
2012-06-30;FR;2348.97;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;FR;1409.382;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;FR;1409.382;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;FR;1409.382;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;FR;1879.176;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;FR;735.7528;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;FR;1879.176;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;FR;469.794;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;FR;939.588;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;FR;1409.382;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;FR;469.794;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;FR;2348.97;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;FR;469.794;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;FR;1409.382;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;FR;939.588;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;FR;809.328;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;FR;469.794;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;FR;939.588;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;FR;1409.382;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;FR;939.588;BK-R50R-58;Road-650 Red;58;L;Low
2012-06-30;FR;1409.382;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;FR;469.794;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;FR;939.588;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;FR;939.588;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;FR;202.332;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;FR;939.588;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;FR;939.588;BK-R50R-58;Road-650 Red;58;L;Low
2012-06-30;FR;367.8764;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;FR;1409.382;BK-R50R-58;Road-650 Red;58;L;Low
2012-06-30;FR;939.588;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;FR;57.6808;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;FR;115.3616;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;FR;28.8404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;FR;230.7232;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;FR;144.202;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;FR;28.8404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;GB;183.9382;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-06-30;GB;469.794;BK-R50R-58;Road-650 Red;58;L;Low
2012-06-30;GB;469.794;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;GB;919.691;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;GB;469.794;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;GB;809.328;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;GB;1409.382;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;GB;939.588;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;GB;809.328;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-06-30;GB;551.8146;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-06-30;GB;1879.176;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;GB;1409.382;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;GB;367.8764;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;GB;809.328;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;GB;183.9382;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;GB;1409.382;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;GB;183.9382;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-06-30;GB;939.588;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;GB;1416.324;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;GB;183.9382;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;GB;469.794;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;GB;551.8146;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-06-30;GB;2348.97;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;GB;2818.764;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;GB;367.8764;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-06-30;GB;939.588;BK-R50B-62;Road-650 Black;62;L;Low
2012-06-30;GB;469.794;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;GB;202.332;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;GB;469.794;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;GB;919.691;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-06-30;GB;469.794;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;GB;3758.352;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;GB;939.588;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;GB;1879.176;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;GB;2818.764;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;GB;3288.558;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;GB;939.588;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;GB;1409.382;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;GB;1879.176;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;GB;1879.176;BK-R50R-58;Road-650 Red;58;L;Low
2012-06-30;GB;183.9382;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;GB;3758.352;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;GB;1879.176;BK-R50R-62;Road-650 Red;62;L;Low
2012-06-30;GB;367.8764;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-06-30;GB;809.328;FR-R38R-52;LL Road Frame - Red;52;L;Low
2012-06-30;GB;469.794;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;GB;606.996;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-06-30;GB;606.996;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-06-30;GB;1409.382;BK-R50R-58;Road-650 Red;58;L;Low
2012-06-30;GB;1879.176;BK-R50R-52;Road-650 Red;52;L;Low
2012-06-30;GB;551.8146;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;GB;735.7528;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-06-30;GB;2348.97;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;GB;551.8146;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;GB;183.9382;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-06-30;GB;2818.764;BK-R50B-60;Road-650 Black;60;L;Low
2012-06-30;GB;469.794;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;GB;367.8764;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-06-30;GB;469.794;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;GB;469.794;BK-R50R-60;Road-650 Red;60;L;Low
2012-06-30;GB;1409.382;BK-R50B-52;Road-650 Black;52;L;Low
2012-06-30;GB;606.996;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-06-30;GB;2348.97;BK-R50B-58;Road-650 Black;58;L;Low
2012-06-30;GB;144.202;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;GB;144.202;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;GB;57.6808;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;GB;115.3616;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-06-30;GB;144.202;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-07-15;DE;782.99;BK-R50R-60;Road-650 Red;60;L;Low
2012-07-20;GB;782.99;BK-R50B-52;Road-650 Black;52;L;Low
2012-07-25;GB;782.99;BK-R50B-62;Road-650 Black;62;L;Low
2012-07-26;GB;782.99;BK-R50B-60;Road-650 Black;60;L;Low
2012-07-29;GB;782.99;BK-R50B-58;Road-650 Black;58;L;Low
2012-07-31;DE;939.588;BK-R50R-60;Road-650 Red;60;L;Low
2012-07-31;DE;1103.6292;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-07-31;DE;469.794;BK-R50R-52;Road-650 Red;52;L;Low
2012-07-31;DE;2348.97;BK-R50B-60;Road-650 Black;60;L;Low
2012-07-31;DE;919.691;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-07-31;DE;1655.4438;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-07-31;DE;183.9382;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-07-31;DE;2818.764;BK-R50R-62;Road-650 Red;62;L;Low
2012-07-31;DE;2348.97;BK-R50R-60;Road-650 Red;60;L;Low
2012-07-31;DE;919.691;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-07-31;DE;606.996;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-07-31;DE;939.588;BK-R50R-62;Road-650 Red;62;L;Low
2012-07-31;DE;367.8764;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-07-31;DE;469.794;BK-R50R-62;Road-650 Red;62;L;Low
2012-07-31;DE;7751.601;BK-R50R-60;Road-650 Red;60;L;Low
2012-07-31;DE;202.332;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-07-31;DE;404.664;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-07-31;DE;1409.382;BK-R50B-60;Road-650 Black;60;L;Low
2012-07-31;DE;939.588;BK-R50R-62;Road-650 Red;62;L;Low
2012-07-31;DE;1879.176;BK-R50R-60;Road-650 Red;60;L;Low
2012-07-31;DE;1409.382;BK-R50R-52;Road-650 Red;52;L;Low
2012-07-31;DE;469.794;BK-R50R-58;Road-650 Red;58;L;Low
2012-07-31;DE;202.332;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-07-31;DE;2818.764;BK-R50B-58;Road-650 Black;58;L;Low
2012-07-31;DE;1879.176;BK-R50R-52;Road-650 Red;52;L;Low
2012-07-31;DE;202.332;FR-R38R-52;LL Road Frame - Red;52;L;Low
2012-07-31;DE;5449.6104;BK-R50R-62;Road-650 Red;62;L;Low
2012-07-31;DE;1409.382;BK-R50B-62;Road-650 Black;62;L;Low
2012-07-31;DE;183.9382;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-07-31;DE;939.588;BK-R50B-52;Road-650 Black;52;L;Low
2012-07-31;DE;202.332;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-07-31;DE;1471.5056;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-07-31;DE;5449.6104;BK-R50R-62;Road-650 Red;62;L;Low
2012-07-31;DE;1955.8759;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-07-31;DE;939.588;BK-R50B-52;Road-650 Black;52;L;Low
2012-07-31;DE;202.332;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-07-31;DE;606.996;FR-R38R-52;LL Road Frame - Red;52;L;Low
2012-07-31;DE;1409.382;BK-R50R-62;Road-650 Red;62;L;Low
2012-07-31;DE;809.328;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-07-31;DE;735.7528;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-07-31;DE;1409.382;BK-R50R-62;Road-650 Red;62;L;Low
2012-07-31;DE;469.794;BK-R50R-58;Road-650 Red;58;L;Low
2012-07-31;DE;469.794;BK-R50B-62;Road-650 Black;62;L;Low
2012-07-31;DE;1416.324;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-07-31;DE;3758.352;BK-R50R-60;Road-650 Red;60;L;Low
2012-07-31;DE;469.794;BK-R50B-52;Road-650 Black;52;L;Low
2012-07-31;DE;28.8404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-07-31;DE;28.8404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2012-07-31;FR;782.99;BK-R50R-58;Road-650 Red;58;L;Low
2012-07-31;FR;2348.97;BK-R50B-52;Road-650 Black;52;L;Low
2012-07-31;FR;404.664;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-07-31;FR;1409.382;BK-R50B-62;Road-650 Black;62;L;Low
2012-07-31;FR;2348.97;BK-R50R-62;Road-650 Red;62;L;Low
2012-07-31;FR;939.588;BK-R50B-58;Road-650 Black;58;L;Low
2012-07-31;FR;183.9382;FR-R38B-60;LL Road Frame - Black;60;L;Low
2012-07-31;FR;469.794;BK-R50B-52;Road-650 Black;52;L;Low
2012-07-31;FR;404.664;FR-R38R-52;LL Road Frame - Red;52;L;Low
2012-07-31;FR;2818.764;BK-R50B-52;Road-650 Black;52;L;Low
2012-07-31;FR;809.328;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-07-31;FR;1103.6292;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-07-31;FR;469.794;BK-R50B-52;Road-650 Black;52;L;Low
2012-07-31;FR;735.7528;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-07-31;FR;2348.97;BK-R50B-58;Road-650 Black;58;L;Low
2012-07-31;FR;1879.176;BK-R50R-58;Road-650 Red;58;L;Low
2012-07-31;FR;469.794;BK-R50R-52;Road-650 Red;52;L;Low
2012-07-31;FR;404.664;FR-R38R-52;LL Road Frame - Red;52;L;Low
2012-07-31;FR;404.664;FR-R38R-60;LL Road Frame - Red;60;L;Low
2012-07-31;FR;183.9382;FR-R38B-58;LL Road Frame - Black;58;L;Low
2012-07-31;FR;4995.4762;BK-R50B-60;Road-650 Black;60;L;Low
2012-07-31;FR;367.8764;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-07-31;FR;1409.382;BK-R50B-62;Road-650 Black;62;L;Low
2012-07-31;FR;469.794;BK-R50R-52;Road-650 Red;52;L;Low
2012-07-31;FR;1409.382;BK-R50B-52;Road-650 Black;52;L;Low
2012-07-31;FR;1409.382;BK-R50R-60;Road-650 Red;60;L;Low
2012-07-31;FR;1416.324;FR-R38R-62;LL Road Frame - Red;62;L;Low
2012-07-31;FR;1879.176;BK-R50B-52;Road-650 Black;52;L;Low
