Date de commande;Identifiant du pays;Revenu;Identifiant du produit;Nom du produit;Taille;Identifiant de classe;Nom de classe
2013-06-30;CA;668.115;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-06-30;CA;202.332;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-06-30;CA;1002.1725;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-06-30;CA;200.052;FR-T67Y-58;LL Touring Frame - Yellow;58;L;Low
2013-06-30;CA;1200.312;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-06-30;CA;1670.2875;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-06-30;CA;1295.976;BK-R19B-58;Road-750 Black;58;L;Low
2013-06-30;FR;606.996;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-06-30;FR;668.115;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-06-30;FR;404.664;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-06-30;FR;3340.575;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-06-30;FR;202.332;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-06-30;FR;202.332;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-06-30;FR;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-06-30;FR;971.982;BK-R19B-58;Road-750 Black;58;L;Low
2013-06-30;FR;971.982;BK-R19B-58;Road-750 Black;58;L;Low
2013-06-30;FR;404.664;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-06-30;FR;668.115;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-06-30;FR;1336.23;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-06-30;FR;1002.1725;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-06-30;FR;323.994;BK-R19B-58;Road-750 Black;58;L;Low
2013-06-30;FR;202.332;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-06-30;FR;1943.964;BK-R19B-58;Road-750 Black;58;L;Low
2013-06-30;FR;1295.976;BK-R19B-58;Road-750 Black;58;L;Low
2013-06-30;FR;1002.1725;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-06-30;FR;400.104;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-06-30;FR;202.332;FR-R38B-60;LL Road Frame - Black;60;L;Low
2013-06-30;FR;2004.345;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-06-30;FR;1600.416;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-06-30;FR;334.0575;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-06-30;FR;404.664;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-06-30;FR;400.104;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-06-30;FR;334.0575;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-06-30;FR;600.156;FR-T67U-58;LL Touring Frame - Blue;58;L;Low
2013-07-03;FR;742.35;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-07-08;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-07-15;FR;742.35;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-07-20;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-07-24;CA;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-07-31;CA;668.115;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-07-31;CA;334.0575;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-07-31;CA;323.994;BK-R19B-58;Road-750 Black;58;L;Low
2013-07-31;CA;400.104;FR-T67Y-58;LL Touring Frame - Yellow;58;L;Low
2013-07-31;CA;404.664;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-07-31;CA;334.0575;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-07-31;CA;606.996;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-07-31;CA;606.996;FR-R38B-60;LL Road Frame - Black;60;L;Low
2013-07-31;CA;400.104;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-07-31;CA;668.115;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-07-31;CA;1002.1725;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-07-31;CA;202.332;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-07-31;CA;1336.23;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-07-31;CA;200.052;FR-T67Y-58;LL Touring Frame - Yellow;58;L;Low
2013-07-31;CA;600.156;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-07-31;CA;1336.23;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-07-31;CA;1336.23;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-07-31;CA;1002.1725;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-07-31;CA;404.664;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-07-31;CA;1670.2875;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-07-31;CA;668.115;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-07-31;CA;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-07-31;CA;600.156;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-07-31;CA;1002.1725;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-07-31;CA;668.115;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-07-31;CA;1670.2875;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-07-31;CA;1011.66;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-07-31;CA;334.0575;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-07-31;CA;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-07-31;CA;200.052;FR-T67U-62;LL Touring Frame - Blue;62;L;Low
2013-07-31;CA;1670.2875;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-07-31;CA;1002.1725;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-07-31;CA;334.0575;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-07-31;CA;400.104;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-07-31;CA;334.0575;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-07-31;CA;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-07-31;FR;668.115;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-07-31;FR;400.104;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-07-31;FR;600.156;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-07-31;FR;809.328;FR-R38B-60;LL Road Frame - Black;60;L;Low
2013-07-31;FR;2591.952;BK-R19B-58;Road-750 Black;58;L;Low
2013-07-31;FR;200.052;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-07-31;FR;1336.23;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-07-31;FR;668.115;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-07-31;FR;1011.66;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-07-31;FR;606.996;FR-R38B-60;LL Road Frame - Black;60;L;Low
2013-07-31;FR;200.052;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-07-31;FR;334.0575;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-07-31;FR;606.996;FR-R38B-60;LL Road Frame - Black;60;L;Low
2013-07-31;FR;800.208;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-07-31;FR;1336.23;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-07-31;FR;2004.345;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-07-31;FR;668.115;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-07-31;FR;2338.4025;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-07-31;FR;668.115;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-07-31;FR;404.664;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-07-31;FR;2267.958;BK-R19B-58;Road-750 Black;58;L;Low
2013-07-31;FR;202.332;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-07-31;FR;1943.964;BK-R19B-58;Road-750 Black;58;L;Low
2013-07-31;FR;334.0575;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-07-31;FR;200.052;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-07-31;FR;1600.416;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-07-31;FR;200.052;FR-T67Y-58;LL Touring Frame - Yellow;58;L;Low
2013-07-31;FR;334.0575;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-07-31;FR;1002.1725;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-07-31;FR;200.052;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-08-02;FR;742.35;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-08-04;FR;742.35;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-08-07;CA;742.35;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-08-08;FR;742.35;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-08-12;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-08-13;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-08-13;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-08-20;CA;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-08-20;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-08-22;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-08-30;CA;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-08-30;CA;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-08-30;CA;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-08-30;CA;971.982;BK-R19B-58;Road-750 Black;58;L;Low
2013-08-30;CA;1000.26;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-08-30;CA;2672.46;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-08-30;CA;404.664;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-08-30;CA;404.664;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-08-30;CA;404.664;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-08-30;FR;3563.28;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-08-30;FR;445.41;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-08-30;FR;1619.97;BK-R19B-58;Road-750 Black;58;L;Low
2013-08-30;FR;323.994;BK-R19B-58;Road-750 Black;58;L;Low
2013-08-30;FR;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-08-30;FR;1336.23;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-08-30;FR;323.994;BK-R19B-58;Road-750 Black;58;L;Low
2013-08-30;FR;445.41;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-08-30;FR;800.208;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-09-12;CA;742.35;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-09-12;CA;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-09-21;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-09-28;FR;742.35;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-09-28;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-09-30;CA;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-09-30;CA;1781.64;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-09-30;CA;400.104;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-09-30;CA;2672.46;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-09-30;CA;445.41;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-09-30;CA;445.41;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-09-30;CA;202.332;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-09-30;CA;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-09-30;CA;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-09-30;CA;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-09-30;CA;202.332;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-09-30;CA;1781.64;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-09-30;CA;2672.46;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-09-30;CA;4454.1;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-09-30;FR;323.994;BK-R19B-58;Road-750 Black;58;L;Low
2013-09-30;FR;400.104;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-09-30;FR;606.996;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-09-30;FR;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-09-30;FR;2267.958;BK-R19B-58;Road-750 Black;58;L;Low
2013-09-30;FR;890.82;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-09-30;FR;1943.964;BK-R19B-58;Road-750 Black;58;L;Low
2013-09-30;FR;971.982;BK-R19B-58;Road-750 Black;58;L;Low
2013-09-30;FR;890.82;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-10-03;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-10-08;FR;742.35;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-10-12;CA;742.35;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-10-14;FR;742.35;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-10-18;CA;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-10-19;CA;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-10-30;CA;890.82;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-10-30;CA;890.82;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-10-30;CA;890.82;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-10-30;CA;1781.64;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-10-30;CA;890.82;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-10-30;CA;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-10-30;CA;400.104;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-10-30;CA;890.82;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-10-30;CA;445.41;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-10-30;CA;2672.46;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-10-30;CA;1336.23;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-10-30;CA;890.82;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-10-30;CA;1781.64;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-10-30;CA;404.664;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-10-30;CA;323.994;BK-R19B-58;Road-750 Black;58;L;Low
2013-10-30;FR;1781.64;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-10-30;FR;2672.46;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-10-30;FR;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-10-30;FR;809.328;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-10-30;FR;1336.23;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-10-30;FR;200.052;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-10-30;FR;445.41;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-10-30;FR;1295.976;BK-R19B-58;Road-750 Black;58;L;Low
2013-10-30;FR;445.41;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-10-30;FR;1781.64;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-10-30;FR;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-10-30;FR;1336.23;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-10-30;FR;445.41;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-10-30;FR;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-10-30;FR;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-10-30;FR;445.41;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-10-30;FR;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-10-30;FR;1336.23;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-10-30;FR;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-10-30;FR;1336.23;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-10-30;FR;890.82;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-11-04;CA;742.35;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-11-04;CA;742.35;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-11-04;FR;742.35;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-11-05;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-11-06;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-11-11;FR;742.35;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-11-12;CA;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-11-12;FR;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-11-19;FR;742.35;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-11-21;FR;742.35;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-11-30;CA;445.41;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-11-30;CA;2672.46;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-11-30;CA;445.41;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-11-30;CA;1336.23;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-11-30;CA;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-11-30;CA;445.41;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-11-30;CA;404.664;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-11-30;CA;890.82;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-11-30;CA;445.41;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-11-30;CA;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-11-30;FR;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-11-30;FR;1295.976;BK-R19B-58;Road-750 Black;58;L;Low
2013-11-30;FR;400.104;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-11-30;FR;445.41;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-11-30;FR;890.82;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-11-30;FR;971.982;BK-R19B-58;Road-750 Black;58;L;Low
2013-11-30;FR;323.994;BK-R19B-58;Road-750 Black;58;L;Low
2013-11-30;FR;563.7528;BK-R50B-58;Road-650 Black;58;L;Low
2013-12-03;FR;742.35;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-12-06;CA;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-06;CA;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-08;CA;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-09;CA;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-17;CA;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-20;FR;742.35;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-12-23;CA;539.99;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-30;FR;742.35;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-12-31;CA;323.994;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-31;CA;400.104;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-12-31;CA;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-31;CA;445.41;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-12-31;CA;971.982;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-31;CA;563.7528;BK-R50B-58;Road-650 Black;58;L;Low
2013-12-31;CA;647.988;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-31;CA;1295.976;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-31;CA;445.41;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-12-31;CA;600.156;FR-T67Y-62;LL Touring Frame - Yellow;62;L;Low
2013-12-31;CA;2591.952;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-31;CA;445.41;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-12-31;CA;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-12-31;CA;606.996;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-12-31;CA;971.982;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-31;CA;890.82;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-12-31;CA;2227.05;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-12-31;FR;445.41;BK-T18U-62;Touring-3000 Blue;62;L;Low
2013-12-31;FR;445.41;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-12-31;FR;890.82;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-12-31;FR;2227.05;BK-T18Y-62;Touring-3000 Yellow;62;L;Low
2013-12-31;FR;445.41;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-12-31;FR;1336.23;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-12-31;FR;323.994;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-31;FR;323.994;BK-R19B-58;Road-750 Black;58;L;Low
2013-12-31;FR;445.41;BK-T18U-58;Touring-3000 Blue;58;L;Low
2013-12-31;FR;3563.28;BK-T18Y-58;Touring-3000 Yellow;58;L;Low
2013-12-31;FR;606.996;FR-R38B-58;LL Road Frame - Black;58;L;Low
2013-05-30;FR;8455.356;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-05-30;FR;5102.37;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-05-30;FR;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-05-30;FR;2186.73;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-06-29;FR;1214.85;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-06-30;CA;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-06-30;CA;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-06-30;CA;2915.64;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-06-30;CA;3644.55;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-06-30;FR;2186.73;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-15;CA;1214.85;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-31;CA;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-31;CA;2186.73;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-31;CA;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-31;CA;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-31;FR;2186.73;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-31;FR;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-31;FR;6560.19;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-31;FR;2915.64;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-31;FR;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-31;FR;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-31;FR;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-07-31;FR;6560.19;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-08-26;FR;1214.85;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-08-30;CA;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-08-30;CA;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-08-30;FR;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-09-17;CA;1214.85;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-09-30;CA;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-09-30;CA;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-09-30;CA;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-09-30;CA;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-09-30;FR;4373.46;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-09-30;FR;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-09-30;FR;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-09-30;FR;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-13;FR;1214.85;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-30;CA;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-30;CA;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-30;CA;5831.28;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-30;CA;2915.64;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-30;CA;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-30;CA;2186.73;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-30;CA;4373.46;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-30;FR;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-30;FR;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-30;FR;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-30;FR;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-10-30;FR;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-11-30;CA;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-11-30;FR;2186.73;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-11-30;FR;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-11-30;FR;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-11-30;FR;728.91;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-12-03;FR;1214.85;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-12-04;CA;1214.85;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-12-31;CA;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-12-31;CA;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-12-31;FR;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-12-31;FR;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
2013-12-31;FR;1457.82;BK-T44U-60;Touring-2000 Blue;60;M;Medium
